10080..100FA  ; Grapheme_Base
10100..10101  ; Grapheme_Base
10102         ; Grapheme_Base
10107..10133  ; Grapheme_Base
10137..1013F  ; Grapheme_Base
10300..1031E  ; Grapheme_Base
10320..10323  ; Grapheme_Base
10330..10349  ; Grapheme_Base
1034A         ; Grapheme_Base
10380..1039D  ; Grapheme_Base
1039F         ; Grapheme_Base
10400..1044F  ; Grapheme_Base
10450..1049D  ; Grapheme_Base
104A0..104A9  ; Grapheme_Base
10800..10805  ; Grapheme_Base
10808         ; Grapheme_Base
1080A..10835  ; Grapheme_Base
10837..10838  ; Grapheme_Base
1083C         ; Grapheme_Base
1083F         ; Grapheme_Base
1D000..1D0F5  ; Grapheme_Base
1D100..1D126  ; Grapheme_Base
1D12A..1D164  ; Grapheme_Base
1D166         ; Grapheme_Base
1D16A..1D16C  ; Grapheme_Base
1D16D         ; Grapheme_Base
1D170..1D172  ; Grapheme_Base
1D183..1D184  ; Grapheme_Base
1D18C..1D1A9  ; Grapheme_Base
1D1AE..1D1DD  ; Grapheme_Base
1D300..1D356  ; Grapheme_Base
1D400..1D454  ; Grapheme_Base
1D456..1D49C  ; Grapheme_Base
1D49E..1D49F  ; Grapheme_Base
1D4A2         ; Grapheme_Base
1D4A5..1D4A6  ; Grapheme_Base
1D4A9..1D4AC  ; Grapheme_Base
1D4AE..1D4B9  ; Grapheme_Base
1D4BB         ; Grapheme_Base
1D4BD..1D4C3  ; Grapheme_Base
1D4C5..1D505  ; Grapheme_Base
1D507..1D50A  ; Grapheme_Base
1D50D..1D514  ; Grapheme_Base
1D516..1D51C  ; Grapheme_Base
1D51E..1D539  ; Grapheme_Base
1D53B..1D53E  ; Grapheme_Base
1D540..1D544  ; Grapheme_Base
1D546         ; Grapheme_Base
1D54A..1D550  ; Grapheme_Base
1D552..1D6A3  ; Grapheme_Base
1D6A8..1D6C0  ; Grapheme_Base
1D6C1         ; Grapheme_Base
1D6C2..1D6DA  ; Grapheme_Base
1D6DB         ; Grapheme_Base
1D6DC..1D6FA  ; Grapheme_Base
1D6FB         ; Grapheme_Base
1D6FC..1D714  ; Grapheme_Base
1D715         ; Grapheme_Base
1D716..1D734  ; Grapheme_Base
1D735         ; Grapheme_Base
1D736..1D74E  ; Grapheme_Base
1D74F         ; Grapheme_Base
1D750..1D76E  ; Grapheme_Base
1D76F         ; Grapheme_Base
1D770..1D788  ; Grapheme_Base
1D789         ; Grapheme_Base
1D78A..1D7A8  ; Grapheme_Base
1D7A9         ; Grapheme_Base
1D7AA..1D7C2  ; Grapheme_Base
1D7C3         ; Grapheme_Base
1D7C4..1D7C9  ; Grapheme_Base
1D7CE..1D7FF  ; Grapheme_Base
20000..2A6D6  ; Grapheme_Base
2F800..2FA1D  ; Grapheme_Base
